Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KLHL14	2.07500552141864	-1.29219051667761	0.378989721825314	-3.40956612346656	0.000650663026168439	0.00111467592062035
KLHL15	314.132427616286	0.551795834597345	0.0544956693048527	10.1254988081816	4.25802066392944e-24	1.85873631681413e-23
KLHL17	655.206693768375	-0.0464143472676772	0.0602757321158746	-0.770033737266763	0.441279880352502	0.50902655856135
KLHL18	1212.27104968128	0.506636511856259	0.0309770956433487	16.3551973267398	3.99412523982485e-60	5.7253886747282e-59
KLHL2	513.247728217057	0.306218717591793	0.0400953156473277	7.63726915845348	2.21877352573042e-14	6.55789009358848e-14
KLHL20	947.360439861079	-0.0870066180547933	0.0182658098586155	-4.76335945289361	1.90396238430031e-06	3.85249335634733e-06
KLHL21	1221.75409463847	-0.202436223358903	0.0330148085113756	-6.1316794640548	8.6956168419291e-10	2.08965728158234e-09
KLHL22	947.868782511294	-0.0188757957501116	0.0348001719816818	-0.542405243285794	0.587539368410721	0.650320923617872
KLHL23	8.32171551075555	0.90039074634248	0.169473805335866	5.31286085515146	1.07917440968112e-07	2.33309223929983e-07
KLHL24	1231.27724568355	-1.11560472146748	0.0889661825122434	-12.5396492236132	4.52996218112046e-36	2.98044165289336e-35
KLHL25	808.63274256366	-0.0693083005473253	0.0397909019079507	-1.74181275678691	0.0815412137580597	0.110190532392462
KLHL26	509.006034887738	0.471641998516919	0.0453782162874957	10.3935772955202	2.65215224269594e-25	1.20822946558438e-24
KLHL28	840.379417246129	0.588152189822544	0.0484119196256973	12.1489127960617	5.81334951702447e-34	3.56407554920234e-33
KLHL29	122.615647246673	0.227959319446237	0.0803564779657909	2.83685055912086	0.00455609315004791	0.00724050178548703
KLHL3	4.20743708853653	0.0191614747527307	0.227730136688964	0.0841411463204874	0.932944210583449	0.946554383686775
KLHL30	1.6646712565351	-0.609134306994313	0.346113999695009	-1.75992391966541	0.0784207070664977	0.106231346900266
KLHL31	29.7570096442404	-0.16552755581162	0.0939773417396415	-1.7613560114331	0.0781781653525897	0.105938572064385
KLHL32	1.31195084832999	-1.68197960231846	0.361405121324944	-4.65400046394519	3.25556068471805e-06	6.50074817995975e-06
KLHL33	0.0983893251373119	-0.301331589077256	0.814596167311413	-0.369915304256593	0.711445597901364	0.761980881238728
KLHL34	0.152249765095309	1.32816531231852	0.807361159866593	1.64506961486478	0.099955455809884	0.132960116132357
KLHL35	267.969570794936	-0.115751327868058	0.0675555180277713	-1.71342521302958	0.0866343411107044	0.116445380471452
KLHL36	1992.51668739795	0.0034307905734832	0.0277895734173661	0.123456035900834	0.901745986168118	0.920848050036432
KLHL38	0.383932142976272	-0.895956870085314	0.651157385596991	-1.37594518606878	0.168838604212171	0.215881750119285
KLHL4	14.2393033904541	-2.7169308409684	0.227272503736345	-11.9545074582373	6.14971054376152e-33	3.64224144254558e-32
KLHL40	0.0793122893312064	-0.024248749388599	0.801515243054488	-0.0302536347233892	0.975864773760211	0.981050339532148
KLHL41	5.02861956911282	-1.31226050771386	0.19473420416786	-6.73872632351066	1.59781028696685e-11	4.15596465562039e-11
KLHL42	1501.93537704325	0.212239985345318	0.0253632692333198	8.36800585101615	5.8601484551066e-17	1.92307997248744e-16
KLHL5	2106.54804885386	-0.080744842926862	0.0544518841223541	-1.48286591416061	0.138110039194976	0.179603055963689
KLHL6	0.65012779601878	-1.82326798119336	0.533360181336524	-3.41845537967329	0.000629776428729526	0.00107981673236507
KLHL7	748.83808917514	0.337942714748009	0.0401960905577463	8.4073528061769	4.1936815717773e-17	1.38733240251438e-16
KLHL8	1380.64133017848	0.202997110550924	0.0251839127650148	8.06058663103873	7.59291803478859e-16	2.38627767230294e-15
KLHL9	1152.81584574174	-0.228628727861823	0.0376496291116192	-6.07253599189547	1.25905866982902e-09	3.00120795967564e-09
KLK1	0.726188126741201	-0.90571244223635	0.447548732355425	-2.02371803729537	0.0429991716178466	0.0606701883926191
KLK10	82.4143891374859	-2.17107248214869	0.13225671583923	-16.415593479486	1.47927296833195e-60	2.14966232658906e-59
KLK11	308.401882321774	-3.09636913256116	0.282161845368991	-10.9737343421183	5.11166695168968e-28	2.55698513886763e-27
KLK12	31.9680116593134	-3.5229821800735	0.150517588772151	-23.40578406027	3.73161405428582e-121	3.14427681700201e-119
KLK13	12.0066293747384	-2.53346773127095	0.17322954562345	-14.6249170264405	1.94808232080348e-48	1.94265752667295e-47
KLK14	7.61895970334239	-0.367090807613585	0.155520103385846	-2.36040743043253	0.018254873650714	0.0271393903322276
KLK15	0.0207354652970639	0.321541311371179	0.532079879160361	0.604310224770351	0.545637409697925	NA
KLK2	0.0252184035260173	-0.760346688207968	0.650772814615315	-1.16837500143184	0.242655534040096	NA
KLK3	0.153911770799954	-0.949653549367625	0.804530173640265	-1.18038276311095	0.237848014355734	0.294723435485041
KLK4	0.732008771588588	-2.88108273018497	0.558264528415024	-5.1607841507765	2.45917590583847e-07	5.22086741643919e-07
KLK5	12.8322922034833	-0.828464986171645	0.19326152329267	-4.28675595667866	1.81301279074206e-05	3.46598269833568e-05
KLK6	2230.72475283093	1.05115064759689	0.104388659360877	10.0695866201616	7.52938754854715e-24	3.25559158901605e-23
KLK7	8.4582793236183	0.0869477221607887	0.187140988230639	0.464610788811435	0.642210204751655	0.70115249899719
KLK8	65.37333836889	-0.516039111230352	0.105246242594646	-4.90315947161995	9.43073607832319e-07	1.94172465415496e-06
KLK9	0.818957453165073	1.07155363067757	0.483176589544397	2.21772671496352	0.026573471582925	0.0386302572761129
KLKB1	0.398448394085186	-1.97361986206345	0.626334986645109	-3.15106117995247	0.00162678410556946	0.00269148819842339
KLKP1	0.179273150769395	-0.725503405628067	0.738931751388678	-0.98182735315491	0.326184910140362	0.389340645673164
KLLN	105.50894363519	0.0658592845037822	0.0495497915898848	1.32915361277174	0.183797295468006	0.233475072104605
KLRAP1	19.2062556783563	-0.0644800196769523	0.124625129548019	-0.517391796588727	0.604882685072763	0.666134945988423
KLRB1	1.36127564207747	-0.432629870090636	0.340209071336688	-1.27165883140865	0.203494363915917	0.256104027212392
KLRC1	0.0573600969387512	0.0580317062012234	0.756677803879544	0.076692756023357	0.93886796742497	0.951488691062278
KLRC2	0.397158788182838	-0.416335280419769	0.600385267340602	-0.693446863318149	0.488029161348723	0.554940848360586
KLRC3	0.504195258452706	-0.230448231752479	0.596890518058497	-0.386081240663795	0.699436502596585	0.751728368244382
KLRC4	0	NA	NA	NA	NA	NA
KLRC4-KLRK1	0.0171729849844237	0.280796841741272	0.504820673491851	0.556230868674607	0.57805303945089	NA
KLRD1	0.128113542397673	0.299757814778082	0.815047708061269	0.36777947083749	0.713037677708435	0.763400650726867
KLRF1	0.0904863858295932	-2.21843431671246	0.815253549564802	-2.7211587338647	0.00650535156858777	0.0101777438255936
KLRF2	0.0486185302062321	-1.31862598339049	0.765197586559817	-1.72324900986526	0.0848435043480964	0.114237386611839
KLRG1	2.9909721463696	0.760035693130572	0.268517741851427	2.8304859406687	0.00464773538096253	0.00737853747069527
KLRG2	155.776989833523	-0.148494214863549	0.048163637033295	-3.08311880103442	0.00204843361163759	0.00336136876260373
KLRK1	0	NA	NA	NA	NA	NA
KMO	12.1703288278489	-1.05637237751829	0.135829850780467	-7.77717395291587	7.41625977539905e-15	2.23446023942086e-14
KMT2A	6004.06525439534	0.355740939597562	0.0671713251845494	5.29602384083065	1.1835139297589e-07	2.55426047647277e-07
KMT2B	3689.63299124966	0.301611893101463	0.046335456371391	6.50931094071812	7.54963060330079e-11	1.90368781740971e-10
KMT2C	4076.73048225319	-0.0634785536021394	0.0387274926944686	-1.63910827129808	0.101190712750076	0.134505107277128
KMT2D	5197.01141467301	0.389997494857609	0.0670474802347857	5.81673604275542	6.00077851897064e-09	1.38720014316354e-08
KMT2E	3939.45673509086	0.272176728812941	0.0639041004284216	4.25914341940865	2.05211777036245e-05	3.91301414536926e-05
KNCN	0.0415565524499541	-0.968747076287663	0.699661955527132	-1.38459304330446	0.166176939855359	NA
KNDC1	185.503144756703	-1.88621287018842	0.135908864117937	-13.8785125049064	8.54999116845882e-44	7.30244986764366e-43
KNG1	2.60622665914816	-3.3510749796915	0.448323690549148	-7.47467744920373	7.73934479034173e-14	2.23509246004483e-13
KNOP1	1137.39425070651	0.265608199861808	0.0246879851266527	10.7586017449056	5.39830177848365e-27	2.61113226883047e-26
KNSTRN	1301.65728044768	0.449774354685662	0.0808314300433787	5.56434983822862	2.63131597347427e-08	5.87817873811442e-08
KNTC1	2268.97052599768	0.64718313567895	0.0446917674152068	14.4810369584699	1.59670027967908e-47	1.54091565970569e-46
KPNA1	4328.66416502122	0.489213789636213	0.0197053241624462	24.8264776363609	4.64252655584229e-136	5.96802740710649e-134
KPNA2	21499.5473794802	0.464418309744413	0.0649638807887632	7.14886955806285	8.74954217038796e-13	2.40657411445563e-12
KPNA3	2295.34447356471	0.493101716137317	0.0267398597277968	18.4406994336146	6.19348798813566e-76	1.49824135240136e-74
KPNA4	4285.90829578535	0.635724524742755	0.0284651655671907	22.3334209401367	1.75004979952883e-110	1.14691172156049e-108
KPNA5	145.061836129171	-0.339491891117742	0.0479497631951201	-7.08015782551961	1.43990378116497e-12	3.91961862732214e-12
KPNA6	4636.05067401352	0.475817745353593	0.0269350256567797	17.6653904628387	7.74748670522577e-70	1.53072018114874e-68
KPNA7	35.1283888368745	-0.925639649772378	0.226333061176932	-4.08972354705517	4.3188764239107e-05	8.0695749375855e-05
KPNB1	19407.3127693325	0.79128210966264	0.0279867421896663	28.2734626381348	7.32775741478889e-176	2.16104187053201e-173
KPRP	0.0770099126238221	0.947959810063584	0.81246442807624	1.16677084842738	0.243302922549159	0.300683848450166
KPTN	387.26359662584	0.281210608481816	0.0371880374329493	7.56185665857854	3.97356140830592e-14	1.16193934794644e-13
KRAS	1547.9403686749	0.20406159290402	0.0512585215556524	3.98102767522208	6.86179586842062e-05	0.000126267621898795
KRBA1	128.102891808363	-0.353980598741505	0.072020143524996	-4.91502212320153	8.87724344229429e-07	1.83133669367112e-06
KRBA2	73.7639595122454	-0.537990040420824	0.0503750859669334	-10.6796848103439	1.26701104819661e-26	6.04679665886122e-26
KRBOX1	0.333138837203781	-2.63191940188357	0.723780672699245	-3.63634938201399	0.000276529209960817	0.000487689453570858
KRBOX4	205.998390057206	-0.468338691393875	0.0452298496304377	-10.3546373737821	3.98694494104535e-25	1.80117580193114e-24
KRCC1	1507.29481696516	-0.230005831170455	0.0294878452626233	-7.8000216401703	6.18965602938608e-15	1.87248999869224e-14
KREMEN1	863.698571734056	-0.0383491062848606	0.0388868366536846	-0.986171917926549	0.324048757099052	0.387090408319299
KREMEN2	72.698382633417	-0.00811368050611433	0.116884862141062	-0.0694160078344651	0.944658487245332	0.956342132526523
KRI1	1577.97684697018	0.363184602225444	0.0461257211750194	7.87379780681102	3.44034782089275e-15	1.05155822588299e-14
KRIT1	1330.69962173228	-0.175967582086584	0.0229798986790931	-7.65745682972386	1.89651066766024e-14	5.62113877169059e-14
KRR1	1561.69027359391	0.283261286390096	0.0319438627216899	8.86747131547624	7.48256428485494e-19	2.65349857061859e-18
KRT1	4.52599823487675	1.11559731271513	0.418372098832553	2.66651938747387	0.00766411857767818	0.0119098205313257
KRT10	1102.9400543809	0.248275998527983	0.0383454036627403	6.47472642905647	9.49838749095777e-11	2.38787342037943e-10
KRT12	3.76201751553986	-0.701689469905734	0.240885176528127	-2.91296243305284	0.00358017669060938	0.00574650739182652
KRT13	4723.52713958387	-1.72497851197499	0.124384225579018	-13.8681452888827	9.87985419059342e-44	8.40961782420036e-43
KRT14	0.742125714254816	2.03302307148044	0.567530495739882	3.58222701113183	0.000340677545564493	0.000596260036546547
KRT15	1399.1994722099	-1.65644908910206	0.146960886056488	-11.2713602479599	1.81740250547393e-29	9.59615319767619e-29
KRT16	36.8133642132651	-0.0336418056801815	0.119411964332299	-0.281728936194059	0.77815136496311	0.819291619308564
KRT16P2	1.9909948319137	1.56359391314431	0.382559346959245	4.08719307363019	4.3662374206942e-05	8.15350826283654e-05
KRT16P3	0.452638680634657	0.899819338435352	0.626737347133079	1.43571999107991	0.151082034375107	0.195080749298718
KRT17	34.7745844472681	-0.314531667348774	0.170172271968692	-1.84831326343601	0.0645570380937159	0.0887642675304339
KRT18	65531.3589266134	-1.05609789195113	0.10026518548768	-10.533046807966	6.08329840953222e-26	2.82984148236509e-25
KRT18P55	17.4802636658998	0.25994262489913	0.205005627351782	1.26797799776041	0.204805807956888	0.257551619286852
KRT19	84429.9245730698	-0.193244685471678	0.0261169484985315	-7.39920613170194	1.37001046046418e-13	3.90702357425322e-13
KRT19P2	7.05437016206909	0.563386179740541	0.338534943225055	1.66418915097342	0.0960746354519828	0.128154898187712
KRT2	1.52858129541835	0.47578351173452	0.397465524886118	1.19704347155855	0.231289611236559	0.287609714375765
KRT20	18.7004717100243	-0.88646359898326	0.1507499078134	-5.88035914476669	4.09377249213524e-09	9.53945079680224e-09
KRT222	0.428738000961771	0.982054782743891	0.617415867159493	1.59058883157955	0.111702139567846	0.147628151174826
KRT23	110.431004674246	-2.96922854450616	0.398809529610178	-7.44522967494902	9.67759035355348e-14	2.78362588855653e-13
KRT24	7.00727055954059	-1.73643656896682	0.166135325548681	-10.4519406889055	1.43557133708773e-25	6.59691741383072e-25
KRT25	0.161591571285378	2.26371083813404	0.811315022067251	2.7901749339807	0.00526795699221489	0.008313157815697
KRT26	0.473249008635983	0.320284498347406	0.645418959499448	0.496242779412307	0.619723131964907	0.680348589720493
KRT27	0.816956741366068	0.786970991658573	0.5414684059918	1.45340149665259	0.14611231118377	0.189211951987558
KRT28	0.268395623603493	-0.53006633653927	0.728480984598885	-0.727632357941552	0.466838667272196	0.534024450030039
KRT3	5.63483446482831	-0.745637229843748	0.284016437648295	-2.62533125201398	0.00865647056857559	0.0133659424686029
KRT31	1.96451593218859	-1.21532835397368	0.387522891376759	-3.13614596974121	0.00171183978126297	0.00282801177802517
KRT32	7.8881130011963	-1.84703525919363	0.201776038323871	-9.15388801632111	5.49204961923271e-20	2.04034018273607e-19
KRT33A	0.192040506433294	-1.8847196625147	0.751688125621904	-2.5073159975161	0.0121651901222304	0.0184762740617394
KRT33B	0.946309258015355	0.792952084699067	0.454109943119794	1.74616763344001	0.0807818272158248	0.10921585404073
KRT34	0.0908429748320594	-1.45142788444889	0.81483906020459	-1.78124485598967	0.074872458703059	0.101823700449691
KRT35	1.6507577035578	-0.104936688092231	0.329384685193721	-0.318583992545113	0.750041993527922	0.79495492512071
KRT36	0.609559952747	-0.668463524642724	0.482855591781604	-1.38439636201846	0.166237122284745	0.212826816285641
KRT37	8.3773606916812	-2.32780158687816	0.22620104044061	-10.2908526960969	7.74871020145246e-25	3.46626442962141e-24
KRT38	1.20159828367161	-2.50691741025051	0.450259449169969	-5.56771749015349	2.58097829224949e-08	5.77087062914162e-08
KRT39	0.281425746186475	-1.49637560758055	0.653015151885359	-2.29148681046722	0.0219352738491752	0.0322783960794951
KRT4	376.986488713949	-1.59625982374854	0.205426964419428	-7.77044935780383	7.82081769355087e-15	2.35387480153788e-14
KRT40	2.1765664259279	-3.68000487697555	0.408928469404306	-8.99914080899351	2.2749098617171e-19	8.24079522523026e-19
KRT42P	0.502182843497861	1.29561025224324	0.613231574525021	2.11275855005795	0.0346214390807786	0.0495290583054597
KRT5	4.80408519617802	1.21579465278219	0.344286553400876	3.53134515644751	0.000413451854444906	0.000718862795997759
KRT6A	3.84753364923103	-0.598591136535407	0.266969630910005	-2.24216939767651	0.0249504261773612	0.0364213019770564
KRT6B	0.600379576600881	-0.958561337642132	0.496723898026349	-1.92976690159426	0.0536357262743683	0.0747003857702745
KRT6C	0.459376926194179	0.752105247562243	0.637343706185449	1.18006224940017	0.237975457599898	0.294863134180312
KRT7	654.934919844062	0.0142374968772258	0.0696423190820922	0.204437432079812	0.838011681247358	0.869534136479253
KRT71	0.343537191768608	1.70775082163884	0.691095791917256	2.47107686316704	0.0134706861937876	0.0203772452991036
KRT72	0.801167325611138	0.690825150285088	0.523828932029441	1.31879914996039	0.187236268528445	0.237482520338337
KRT73	0.68698885753283	0.465578750839316	0.503328196103786	0.925000336645781	0.354965732334201	0.420291834222711
KRT74	0.339142905402925	-0.209823697989051	0.609117643093092	-0.344471548917167	0.730491688944139	0.778595818766184
KRT75	3.63114379659278	1.18685909419341	0.375691800210502	3.15912962041867	0.00158241093873582	0.00262196719535719
KRT76	2.08646989204858	0.505724187480968	0.343292945112523	1.47315636595795	0.140708877624535	0.182721999085827
KRT77	1.24122081702586	1.87946106544846	0.466252123358652	4.03099733232257	5.55406741517786e-05	0.000102807151508194
KRT78	1.44920862151695	-0.363015366081189	0.347349593773071	-1.04510087988861	0.295976347453212	0.357410108498026
KRT79	2.09228151519371	0.495009068708885	0.377722019367456	1.31051154904298	0.19002283984193	0.240606012766137
KRT8	143731.614570969	-1.01350513683146	0.0951084661570551	-10.6563082949716	1.62937346546546e-26	7.74850734561166e-26
KRT80	42896.1302428629	0.368804270058836	0.0639889296700273	5.76356366578805	8.23561658062021e-09	1.88880437909147e-08
KRT81	1055.9244421688	-1.72680148966796	0.192610458269068	-8.96525300436019	3.09569345582622e-19	1.11456080005636e-18
KRT82	0.506799542380639	-0.183718970995245	0.55597485914702	-0.330444745787799	0.741063936269948	0.78735343989179
KRT83	650.667203105384	0.168087867516765	0.0604186338402697	2.78205343009151	0.00540161465005625	0.00851536673156418
KRT84	6.0687279130215	0.776151130259647	0.335926936485248	2.31047601713753	0.0208618148081891	0.0308072779207234
KRT85	4.89148572779902	0.0262624973549324	0.237666464955883	0.110501485179272	0.912011672081411	0.92925669123949
KRT86	514.539521410006	-0.112652506876595	0.0857804997654362	-1.31326475346541	0.189093750995195	0.239565738989048
KRT8P41	116.29083397745	0.815971854129068	0.196039617443536	4.16228038378052	3.15085127253691e-05	5.94702789830166e-05
KRT9	3.50422311424464	-3.31225743450622	0.323468047432573	-10.2398288201763	1.31468769540356e-24	5.8329086379697e-24
KRTAP1-1	0.272237634901775	-2.59817986362469	0.690373579850039	-3.76344046101686	0.000167591641512945	0.000300830896786663
KRTAP1-3	1.09617949897185	-3.12708072654447	0.469775806400851	-6.65653846779031	2.80351782406465e-11	7.20976486840119e-11
KRTAP1-5	0.340244063251113	-2.22958971553607	0.656511139271978	-3.39611863708591	0.000683487280624413	0.00116931017963163
KRTAP10-1	0	NA	NA	NA	NA	NA
KRTAP10-10	0	NA	NA	NA	NA	NA
KRTAP10-11	0.0287469133901223	0.618779236546358	0.666416742803871	0.928516942630997	0.353139483396709	NA
KRTAP10-12	0.00657013622633117	-0.184580403713822	0.350467587308865	-0.526668971390934	0.598423486574218	NA
KRTAP10-2	0.0603215663066295	-0.305965595042247	0.81547402411845	-0.375199682629995	0.707511966209297	0.758780949267942
KRTAP10-3	0	NA	NA	NA	NA	NA
KRTAP10-4	0.0126761757707384	-0.329097427929458	0.453620330585083	-0.725490913304053	0.468150917398631	NA
KRTAP10-5	0.0841683297563723	-1.80878183327657	0.810372561786129	-2.23203735981616	0.0256124938405262	0.0373361162664762
KRTAP10-6	0.0222453140998924	0.337344919309979	0.541834928143598	0.622597218798297	0.533549239303081	NA
KRTAP10-7	0	NA	NA	NA	NA	NA
KRTAP10-8	0	NA	NA	NA	NA	NA
KRTAP10-9	0.0172761077277596	-0.393927892283003	0.495415087495491	-0.79514714473969	0.426527913356141	NA
KRTAP11-1	0	NA	NA	NA	NA	NA
KRTAP12-1	0.0243081541890669	0.0834583998873314	0.629029282447657	0.132678083860549	0.894447976153003	NA
KRTAP12-2	0.0322416919340274	0.65447058871729	0.677955886229851	0.965358664199873	0.334365197864343	NA
KRTAP12-3	0	NA	NA	NA	NA	NA
KRTAP12-4	0	NA	NA	NA	NA	NA
KRTAP13-1	0	NA	NA	NA	NA	NA
KRTAP13-2	0	NA	NA	NA	NA	NA
KRTAP13-3	0	NA	NA	NA	NA	NA
KRTAP13-4	0.0222453140998924	0.337344919309979	0.541834928143598	0.622597218798297	0.533549239303081	NA
KRTAP15-1	0	NA	NA	NA	NA	NA
KRTAP16-1	0.155213899775261	-0.252774195897926	0.815119835259442	-0.310106790392938	0.756479748656656	0.800762463951469
KRTAP17-1	0.947020045022369	-2.47713243794158	0.458377769169547	-5.40412865665247	6.51241895632377e-08	1.42327865900302e-07
KRTAP19-1	0.0289872687278018	-0.801049106774745	0.663624837993206	-1.20708126175191	0.227400850467706	NA
KRTAP19-2	0	NA	NA	NA	NA	NA
KRTAP19-3	0	NA	NA	NA	NA	NA
KRTAP19-4	0	NA	NA	NA	NA	NA
KRTAP19-5	0.028039647639688	0.391474861954648	0.572269837855614	0.684073903705228	0.493928499679447	NA
KRTAP19-6	0	NA	NA	NA	NA	NA
KRTAP19-7	0	NA	NA	NA	NA	NA
KRTAP19-8	0	NA	NA	NA	NA	NA
KRTAP2-1	0	NA	NA	NA	NA	NA
KRTAP2-2	0	NA	NA	NA	NA	NA
KRTAP2-3	0	NA	NA	NA	NA	NA
KRTAP2-4	0	NA	NA	NA	NA	NA
KRTAP20-1	0	NA	NA	NA	NA	NA
KRTAP20-2	0	NA	NA	NA	NA	NA
KRTAP20-3	0.0255598296981706	0.36946147684572	0.560415444963103	0.659263552006575	0.509726543182164	NA
KRTAP20-4	0	NA	NA	NA	NA	NA
KRTAP21-1	0	NA	NA	NA	NA	NA
KRTAP21-2	0.024226670528016	-0.48540491610291	0.542181179552583	-0.895281751578826	0.370636492721499	NA
KRTAP21-3	0	NA	NA	NA	NA	NA
KRTAP22-1	0	NA	NA	NA	NA	NA
KRTAP22-2	0.0146755918606092	0.248856188672605	0.481008845266897	0.517363019664477	0.604902769460441	NA
KRTAP23-1	0.0132816504017276	-0.32795650371279	0.456799071956813	-0.71794476794339	0.472791342944208	NA
KRTAP24-1	0.0325086522905722	-0.088915846136826	0.661707081932758	-0.134373423777051	0.893107295777922	NA
KRTAP25-1	0	NA	NA	NA	NA	NA
KRTAP26-1	0	NA	NA	NA	NA	NA
KRTAP27-1	0.0132816504017276	-0.32795650371279	0.456799071956813	-0.71794476794339	0.472791342944208	NA
KRTAP3-1	16.006254928615	-2.08431121656611	0.349192945525992	-5.9689385002509	2.38802095759815e-09	5.63404379807922e-09
KRTAP3-2	0.0137380766602858	-0.351091802504237	0.466620998428278	-0.752413208335719	0.451802605918603	NA
KRTAP3-3	0.0107448337178567	-0.279170764957603	0.424725098534756	-0.657297545920183	0.510989614151747	NA
KRTAP4-1	1.09054202716566	-2.42689388676752	0.494811599458338	-4.90468269018794	9.357849018475e-07	1.92731133014786e-06
KRTAP4-11	0.0327102681346281	-1.07086124442751	0.735337142377257	-1.45628607983209	0.145313552002341	NA
KRTAP4-12	0.0129239665702391	-0.321430565793159	0.452700289439902	-0.710029512441543	0.477685835099654	NA
KRTAP4-2	0	NA	NA	NA	NA	NA
KRTAP4-3	0	NA	NA	NA	NA	NA
KRTAP4-4	0	NA	NA	NA	NA	NA
KRTAP4-5	0	NA	NA	NA	NA	NA
KRTAP4-6	0.0140649603268809	0.240567527215572	0.474427082647767	0.507069549809362	0.612106019576605	NA
KRTAP4-7	0.128762686298547	-1.21727345121598	0.782179504439992	-1.55625843467671	0.119646651049505	0.157275428693417
KRTAP4-8	0.0262056169719667	-0.743838616887602	0.648951213603611	-1.14621654339328	0.251705564405704	NA
KRTAP4-9	0.0240264841195843	-0.71246075730519	0.639513781011019	-1.11406630859283	0.265250741060528	NA
KRTAP5-1	14.5488824992284	-0.547604789447002	0.119815073232183	-4.57041651500582	4.86755805302437e-06	9.62093526467087e-06
KRTAP5-10	3.26562315421456	-2.63020227023874	0.286354222739913	-9.18513526733524	4.11010417651929e-20	1.5331850661443e-19
KRTAP5-11	0.21781124604252	-0.00479392428705832	0.727113617078042	-0.00659308830760597	0.994739514742554	0.995782270685728
KRTAP5-2	0.167211591984285	-0.83066228793327	0.791933131016665	-1.04890457969208	0.294222037531105	0.355505738425546
KRTAP5-3	0.0861460441594347	-0.322544977353049	0.801855167980338	-0.402248423696581	0.687501208032632	0.741523650077255
KRTAP5-4	0.255127581118848	-0.531365382716524	0.641418446789067	-0.828422358877474	0.407431348419418	0.474567477563049
KRTAP5-5	0.0468024290846407	0.408944954759637	0.750757964515564	0.544709445771267	0.585953367303412	0.648887781097942
KRTAP5-6	0.347098821866781	-0.249053995204005	0.626956111681464	-0.397243109308011	0.691188195267544	0.744699299838571
KRTAP5-7	0.404862209660804	-1.52969795831897	0.624061477107775	-2.45119754131979	0.0142381790103301	0.0214686046521173
KRTAP5-8	1.10115880410079	-1.7192185400343	0.447310404913871	-3.84345752110402	0.000121313005350796	0.000219270933691289
KRTAP5-9	5.39537382098102	-1.66332440890791	0.193503750864423	-8.59582515314294	8.26685938367914e-18	2.81514005909834e-17
KRTAP5-AS1	97.791981543691	-0.53335086333419	0.0760074254326205	-7.01708892648913	2.2653843881036e-12	6.11522661448777e-12
KRTAP6-1	0	NA	NA	NA	NA	NA
KRTAP6-2	0	NA	NA	NA	NA	NA
KRTAP6-3	0	NA	NA	NA	NA	NA
KRTAP7-1	0	NA	NA	NA	NA	NA
KRTAP8-1	0.020059005952234	0.31419485630113	0.527397088559901	0.595746285136051	0.551344732544634	NA
KRTAP9-1	0.0226184169163067	0.10250621736356	0.620108694844351	0.165303628566746	0.868705002928219	NA
KRTAP9-2	0	NA	NA	NA	NA	NA
KRTAP9-3	0.0314635127878827	-0.854568871085456	0.67491624646582	-1.26618506453265	0.205446833405511	NA
KRTAP9-4	0	NA	NA	NA	NA	NA
KRTAP9-8	0	NA	NA	NA	NA	NA
KRTAP9-9	0.0104899393594193	-0.281075776530531	0.422934119103998	-0.664585248232043	0.506315807125056	NA
KRTCAP2	1607.95055793675	-0.518324885320662	0.0409336741750947	-12.6625546268707	9.53453725024716e-37	6.41629563813612e-36
KRTCAP3	609.074336931398	0.229291873164206	0.0309056354820441	7.41909588940254	1.17922517681387e-13	3.37590031346542e-13
KRTDAP	0.548036243526877	-0.147335287272469	0.545313339312542	-0.270184638171898	0.787018210324191	0.826804085590724
KSR1	356.356505436035	0.210428943749987	0.0574547863540845	3.66251372780585	0.000249752364049011	0.000442215602034157
KSR2	304.08335648542	-0.399745327297908	0.0559380598079041	-7.14621366330306	8.92041774303539e-13	2.45222834021702e-12
KTI12	486.205012161136	0.0715651731625204	0.0298288912962994	2.39918984757569	0.0164313931107069	0.0245925186537888
KTN1	0	NA	NA	NA	NA	NA
KTN1-AS1	69.4703070269847	0.221519625162811	0.0862517763107447	2.56829058644228	0.0102201442616036	0.0156573546999387
KXD1	2729.3513094731	-0.00408459006657258	0.0276994246584542	-0.147461187982687	0.88276801228375	0.905942874895775
KY	12.1026907772795	0.507390627485842	0.179994975129268	2.81891551206608	0.00481861995844665	0.0076310988428247
KYNU	2355.61103087113	-0.942417704718644	0.074026631994035	-12.7307926800531	3.98769998412596e-37	2.71912055360973e-36
L1CAM	2894.50518939616	0.541928991480765	0.134256586887708	4.03651697129789	5.42506029819699e-05	0.000100502687501194
L1TD1	0.148960034743778	-0.347453017056389	0.734787842722014	-0.472861684495558	0.636311862326896	0.695703744799017
L2HGDH	1277.25327541458	0.5024772359003	0.0295976318377161	16.9769405422496	1.21665282945065e-64	1.98525271292135e-63
L3HYPDH	188.394184916879	-0.73338748647383	0.0628838100877144	-11.6625803279231	1.97951033562131e-31	1.11759854365286e-30
L3MBTL1	39.0942936182687	-0.529397757906586	0.081300905367806	-6.51158502493405	7.43619168261006e-11	1.87579104406367e-10
L3MBTL2	1095.08898363091	0.231822569954564	0.0293260694277222	7.90499969748486	2.67934250360352e-15	8.2347179413433e-15
L3MBTL3	165.210076230102	0.157091012960967	0.0693360399724571	2.26564731737447	0.0234729855258593	0.0343872636230246
